sample,time,outcome,cumulative
7,9105,-1,32
7,9106,-1,31
7,9107,-1,30
7,9108,-1,29
7,9109,1,30
7,9110,-1,29
7,9111,1,30
7,9112,-1,29
7,9113,1,30
7,9114,1,31
7,9115,-1,30
7,9116,-1,29
7,9117,-1,28
7,9118,1,29
7,9119,1,30
7,9120,1,31
7,9121,-1,30
7,9122,-1,29
7,9123,1,30
7,9124,-1,29
7,9125,1,30
7,9126,-1,29
7,9127,-1,28
7,9128,1,29
7,9129,1,30
7,9130,-1,29
7,9131,1,30
7,9132,-1,29
7,9133,-1,28
7,9134,-1,27
7,9135,-1,26
7,9136,-1,25
7,9137,1,26
7,9138,-1,25
7,9139,-1,24
7,9140,-1,23
7,9141,1,24
7,9142,1,25
7,9143,-1,24
7,9144,1,25
7,9145,1,26
7,9146,-1,25
7,9147,1,26
7,9148,-1,25
7,9149,-1,24
7,9150,1,25
7,9151,-1,24
7,9152,1,25
7,9153,-1,24
7,9154,1,25
7,9155,1,26
7,9156,1,27
7,9157,-1,26
7,9158,1,27
7,9159,1,28
7,9160,-1,27
7,9161,1,28
7,9162,-1,27
7,9163,-1,26
7,9164,-1,25
7,9165,-1,24
7,9166,1,25
7,9167,1,26
7,9168,1,27
7,9169,1,28
7,9170,-1,27
7,9171,-1,26
7,9172,-1,25
7,9173,1,26
7,9174,1,27
7,9175,-1,26
7,9176,-1,25
7,9177,1,26
7,9178,1,27
7,9179,-1,26
7,9180,1,27
7,9181,-1,26
7,9182,1,27
7,9183,-1,26
7,9184,-1,25
7,9185,-1,24
7,9186,1,25
7,9187,1,26
7,9188,1,27
7,9189,-1,26
7,9190,1,27
7,9191,-1,26
7,9192,-1,25
7,9193,-1,24
7,9194,1,25
7,9195,-1,24
7,9196,-1,23
7,9197,1,24
7,9198,1,25
7,9199,-1,24
7,9200,1,25
7,9201,-1,24
7,9202,1,25
7,9203,1,26
7,9204,-1,25
7,9205,1,26
7,9206,1,27
7,9207,1,28
7,9208,1,29
7,9209,-1,28
7,9210,-1,27
7,9211,1,28
7,9212,-1,27
7,9213,-1,26
7,9214,-1,25
7,9215,-1,24
7,9216,1,25
7,9217,-1,24
7,9218,-1,23
7,9219,1,24
7,9220,1,25
7,9221,1,26
7,9222,-1,25
7,9223,1,26
7,9224,-1,25
7,9225,1,26
7,9226,-1,25
7,9227,-1,24
7,9228,1,25
7,9229,-1,24
7,9230,1,25
7,9231,-1,24
7,9232,-1,23
7,9233,1,24
7,9234,-1,23
7,9235,1,24
7,9236,1,25
7,9237,1,26
7,9238,-1,25
7,9239,1,26
7,9240,-1,25
7,9241,-1,24
7,9242,1,25
7,9243,-1,24
7,9244,-1,23
7,9245,1,24
7,9246,1,25
7,9247,-1,24
7,9248,-1,23
7,9249,-1,22
7,9250,1,23
7,9251,-1,22
7,9252,1,23
7,9253,-1,22
7,9254,-1,21
7,9255,-1,20
7,9256,-1,19
7,9257,-1,18
7,9258,-1,17
7,9259,1,18
7,9260,-1,17
7,9261,1,18
7,9262,-1,17
7,9263,-1,16
7,9264,1,17
7,9265,1,18
7,9266,1,19
7,9267,1,20
7,9268,-1,19
7,9269,1,20
7,9270,1,21
7,9271,1,22
7,9272,-1,21
7,9273,-1,20
7,9274,-1,19
7,9275,1,20
7,9276,-1,19
7,9277,-1,18
7,9278,-1,17
7,9279,-1,16
7,9280,1,17
7,9281,1,18
7,9282,1,19
7,9283,-1,18
7,9284,1,19
7,9285,-1,18
7,9286,1,19
7,9287,1,20
7,9288,-1,19
7,9289,-1,18
7,9290,1,19
7,9291,1,20
7,9292,-1,19
7,9293,1,20
7,9294,1,21
7,9295,-1,20
7,9296,-1,19
7,9297,-1,18
7,9298,-1,17
7,9299,1,18
7,9300,-1,17
7,9301,-1,16
7,9302,-1,15
7,9303,1,16
7,9304,1,17
7,9305,-1,16
7,9306,-1,15
7,9307,-1,14
7,9308,-1,13
7,9309,-1,12
7,9310,1,13
7,9311,-1,12
7,9312,-1,11
7,9313,1,12
7,9314,1,13
7,9315,1,14
7,9316,-1,13
7,9317,-1,12
7,9318,-1,11
7,9319,1,12
7,9320,1,13
7,9321,-1,12
7,9322,1,13
7,9323,1,14
7,9324,1,15
7,9325,-1,14
7,9326,-1,13
7,9327,1,14
7,9328,1,15
7,9329,-1,14
7,9330,1,15
7,9331,-1,14
7,9332,-1,13
7,9333,-1,12
7,9334,-1,11
7,9335,1,12
7,9336,1,13
7,9337,1,14
7,9338,1,15
7,9339,1,16
7,9340,-1,15
7,9341,-1,14
7,9342,-1,13
7,9343,-1,12
7,9344,-1,11
7,9345,-1,10
7,9346,1,11
7,9347,-1,10
7,9348,1,11
7,9349,1,12
7,9350,1,13
7,9351,-1,12
7,9352,1,13
7,9353,-1,12
7,9354,-1,11
7,9355,-1,10
7,9356,1,11
7,9357,-1,10
7,9358,-1,9
7,9359,-1,8
7,9360,-1,7
7,9361,1,8
7,9362,-1,7
7,9363,-1,6
7,9364,1,7
7,9365,-1,6
7,9366,-1,5
7,9367,1,6
7,9368,1,7
7,9369,-1,6
7,9370,1,7
7,9371,-1,6
7,9372,-1,5
7,9373,1,6
7,9374,1,7
7,9375,-1,6
7,9376,-1,5
7,9377,1,6
7,9378,1,7
7,9379,-1,6
7,9380,1,7
7,9381,1,8
7,9382,1,9
7,9383,1,10
7,9384,1,11
7,9385,1,12
7,9386,-1,11
7,9387,1,12
7,9388,1,13
7,9389,1,14
7,9390,1,15
7,9391,-1,14
7,9392,1,15
7,9393,-1,14
7,9394,-1,13
7,9395,-1,12
7,9396,-1,11
7,9397,1,12
7,9398,-1,11
7,9399,1,12
7,9400,1,13
7,9401,1,14
7,9402,1,15
7,9403,1,16
7,9404,1,17
7,9405,1,18
7,9406,-1,17
7,9407,1,18
7,9408,-1,17
7,9409,1,18
7,9410,1,19
7,9411,1,20
7,9412,-1,19
7,9413,-1,18
7,9414,-1,17
7,9415,-1,16
7,9416,-1,15
7,9417,1,16
7,9418,-1,15
7,9419,-1,14
7,9420,-1,13
7,9421,-1,12
7,9422,1,13
7,9423,1,14
7,9424,1,15
7,9425,-1,14
7,9426,-1,13
7,9427,1,14
7,9428,1,15
7,9429,1,16
7,9430,1,17
7,9431,-1,16
7,9432,-1,15
7,9433,-1,14
7,9434,1,15
7,9435,-1,14
7,9436,1,15
7,9437,-1,14
7,9438,-1,13
7,9439,1,14
7,9440,1,15
7,9441,1,16
7,9442,1,17
7,9443,-1,16
7,9444,-1,15
7,9445,1,16
7,9446,-1,15
7,9447,-1,14
7,9448,1,15
7,9449,-1,14
7,9450,-1,13
7,9451,1,14
7,9452,1,15
7,9453,1,16
7,9454,1,17
7,9455,-1,16
7,9456,1,17
7,9457,-1,16
7,9458,-1,15
7,9459,-1,14
7,9460,1,15
7,9461,-1,14
7,9462,-1,13
7,9463,1,14
7,9464,-1,13
7,9465,1,14
7,9466,1,15
7,9467,-1,14
7,9468,-1,13
7,9469,1,14
7,9470,-1,13
7,9471,1,14
7,9472,-1,13
7,9473,1,14
7,9474,1,15
7,9475,1,16
7,9476,1,17
7,9477,1,18
7,9478,1,19
7,9479,-1,18
7,9480,-1,17
7,9481,-1,16
7,9482,-1,15
7,9483,-1,14
7,9484,-1,13
7,9485,1,14
7,9486,-1,13
7,9487,-1,12
7,9488,1,13
7,9489,1,14
7,9490,-1,13
7,9491,1,14
7,9492,-1,13
7,9493,1,14
7,9494,-1,13
7,9495,-1,12
7,9496,-1,11
7,9497,1,12
7,9498,1,13
7,9499,1,14
7,9500,-1,13
7,9501,-1,12
7,9502,-1,11
7,9503,-1,10
7,9504,-1,9
7,9505,-1,8
7,9506,-1,7
7,9507,1,8
7,9508,1,9
7,9509,-1,8
7,9510,1,9
7,9511,-1,8
7,9512,-1,7
7,9513,-1,6
7,9514,-1,5
7,9515,1,6
7,9516,1,7
7,9517,1,8
7,9518,1,9
7,9519,1,10
7,9520,-1,9
7,9521,1,10
7,9522,-1,9
7,9523,1,10
7,9524,1,11
7,9525,1,12
7,9526,-1,11
7,9527,1,12
7,9528,-1,11
7,9529,1,12
7,9530,-1,11
7,9531,1,12
7,9532,1,13
7,9533,-1,12
7,9534,1,13
7,9535,1,14
7,9536,-1,13
7,9537,1,14
7,9538,1,15
7,9539,1,16
7,9540,1,17
7,9541,1,18
7,9542,1,19
7,9543,1,20
7,9544,1,21
7,9545,1,22
7,9546,-1,21
7,9547,-1,20
7,9548,-1,19
7,9549,-1,18
7,9550,-1,17
7,9551,1,18
7,9552,1,19
7,9553,1,20
7,9554,-1,19
7,9555,-1,18
7,9556,-1,17
7,9557,1,18
7,9558,1,19
7,9559,1,20
7,9560,1,21
7,9561,-1,20
7,9562,1,21
7,9563,-1,20
7,9564,-1,19
7,9565,1,20
7,9566,1,21
7,9567,-1,20
7,9568,1,21
7,9569,-1,20
7,9570,1,21
7,9571,1,22
7,9572,1,23
7,9573,-1,22
7,9574,1,23
7,9575,1,24
7,9576,1,25
7,9577,1,26
7,9578,1,27
7,9579,-1,26
7,9580,1,27
7,9581,1,28
7,9582,1,29
7,9583,-1,28
7,9584,1,29
7,9585,1,30
7,9586,1,31
7,9587,-1,30
7,9588,1,31
7,9589,-1,30
7,9590,1,31
7,9591,1,32
7,9592,1,33
7,9593,-1,32
7,9594,-1,31
7,9595,-1,30
7,9596,-1,29
7,9597,1,30
7,9598,-1,29
7,9599,1,30
7,9600,-1,29
7,9601,1,30
7,9602,1,31
7,9603,-1,30
7,9604,1,31
7,9605,1,32
7,9606,1,33
7,9607,-1,32
7,9608,1,33
7,9609,-1,32
7,9610,1,33
7,9611,-1,32
7,9612,-1,31
7,9613,1,32
7,9614,1,33
7,9615,-1,32
7,9616,-1,31
7,9617,1,32
7,9618,1,33
7,9619,1,34
7,9620,1,35
7,9621,1,36
7,9622,-1,35
7,9623,1,36
7,9624,1,37
7,9625,-1,36
7,9626,-1,35
7,9627,1,36
7,9628,1,37
7,9629,1,38
7,9630,-1,37
7,9631,1,38
7,9632,-1,37
7,9633,-1,36
7,9634,1,37
7,9635,1,38
7,9636,-1,37
7,9637,1,38
7,9638,1,39
7,9639,1,40
7,9640,1,41
7,9641,1,42
7,9642,-1,41
7,9643,-1,40
7,9644,-1,39
7,9645,1,40
7,9646,-1,39
7,9647,-1,38
7,9648,1,39
7,9649,-1,38
7,9650,-1,37
7,9651,-1,36
7,9652,-1,35
7,9653,1,36
7,9654,1,37
7,9655,-1,36
7,9656,1,37
7,9657,-1,36
7,9658,-1,35
7,9659,-1,34
7,9660,-1,33
7,9661,1,34
7,9662,1,35
7,9663,-1,34
7,9664,-1,33
7,9665,1,34
7,9666,1,35
7,9667,-1,34
7,9668,-1,33
7,9669,1,34
7,9670,-1,33
7,9671,1,34
7,9672,-1,33
7,9673,-1,32
7,9674,-1,31
7,9675,-1,30
7,9676,-1,29
7,9677,-1,28
7,9678,1,29
7,9679,-1,28
7,9680,1,29
7,9681,1,30
7,9682,1,31
7,9683,-1,30
7,9684,-1,29
7,9685,-1,28
7,9686,-1,27
7,9687,-1,26
7,9688,-1,25
7,9689,-1,24
7,9690,-1,23
7,9691,-1,22
7,9692,-1,21
7,9693,-1,20
7,9694,-1,19
7,9695,1,20
7,9696,-1,19
7,9697,-1,18
7,9698,-1,17
7,9699,-1,16
7,9700,1,17
7,9701,1,18
7,9702,1,19
7,9703,-1,18
7,9704,1,19
7,9705,-1,18
7,9706,1,19
7,9707,-1,18
7,9708,-1,17
7,9709,-1,16
7,9710,-1,15
7,9711,1,16
7,9712,1,17
7,9713,1,18
7,9714,-1,17
7,9715,1,18
7,9716,-1,17
7,9717,1,18
7,9718,-1,17
7,9719,-1,16
7,9720,-1,15
7,9721,1,16
7,9722,1,17
7,9723,1,18
7,9724,1,19
7,9725,-1,18
7,9726,1,19
7,9727,-1,18
7,9728,1,19
7,9729,1,20
7,9730,-1,19
7,9731,-1,18
7,9732,1,19
7,9733,1,20
7,9734,-1,19
7,9735,-1,18
7,9736,-1,17
7,9737,-1,16
7,9738,-1,15
7,9739,1,16
7,9740,1,17
7,9741,1,18
7,9742,-1,17
7,9743,-1,16
7,9744,1,17
7,9745,1,18
7,9746,1,19
7,9747,-1,18
7,9748,-1,17
7,9749,-1,16
7,9750,1,17
7,9751,1,18
7,9752,-1,17
7,9753,-1,16
7,9754,-1,15
7,9755,1,16
7,9756,-1,15
7,9757,1,16
7,9758,1,17
7,9759,1,18
7,9760,1,19
7,9761,1,20
7,9762,-1,19
7,9763,1,20
7,9764,-1,19
7,9765,-1,18
7,9766,1,19
7,9767,1,20
7,9768,-1,19
7,9769,1,20
7,9770,1,21
7,9771,-1,20
7,9772,1,21
7,9773,-1,20
7,9774,1,21
7,9775,-1,20
7,9776,-1,19
7,9777,-1,18
7,9778,1,19
7,9779,1,20
7,9780,-1,19
7,9781,1,20
7,9782,-1,19
7,9783,-1,18
7,9784,-1,17
7,9785,-1,16
7,9786,1,17
7,9787,-1,16
7,9788,-1,15
7,9789,-1,14
7,9790,-1,13
7,9791,-1,12
7,9792,1,13
7,9793,-1,12
7,9794,-1,11
7,9795,1,12
7,9796,-1,11
7,9797,-1,10
7,9798,1,11
7,9799,1,12
7,9800,-1,11
7,9801,1,12
7,9802,-1,11
7,9803,-1,10
7,9804,-1,9
7,9805,1,10
7,9806,-1,9
7,9807,-1,8
7,9808,1,9
7,9809,1,10
7,9810,1,11
7,9811,-1,10
7,9812,-1,9
7,9813,1,10
7,9814,-1,9
7,9815,1,10
7,9816,1,11
7,9817,-1,10
7,9818,1,11
7,9819,1,12
7,9820,1,13
7,9821,1,14
7,9822,1,15
7,9823,-1,14
7,9824,-1,13
7,9825,-1,12
7,9826,-1,11
7,9827,-1,10
7,9828,-1,9
7,9829,1,10
7,9830,-1,9
7,9831,1,10
7,9832,-1,9
7,9833,-1,8
7,9834,-1,7
7,9835,1,8
7,9836,-1,7
7,9837,1,8
7,9838,1,9
7,9839,1,10
7,9840,-1,9
7,9841,-1,8
7,9842,-1,7
7,9843,1,8
7,9844,1,9
7,9845,-1,8
7,9846,1,9
7,9847,1,10
7,9848,-1,9
7,9849,1,10
7,9850,-1,9
7,9851,1,10
7,9852,1,11
7,9853,-1,10
7,9854,1,11
7,9855,-1,10
7,9856,1,11
7,9857,-1,10
7,9858,1,11
7,9859,1,12
7,9860,1,13
7,9861,-1,12
7,9862,-1,11
7,9863,1,12
7,9864,1,13
7,9865,-1,12
7,9866,1,13
7,9867,1,14
7,9868,1,15
7,9869,-1,14
7,9870,1,15
7,9871,1,16
7,9872,-1,15
7,9873,1,16
7,9874,1,17
7,9875,1,18
7,9876,-1,17
7,9877,1,18
7,9878,-1,17
7,9879,1,18
7,9880,-1,17
7,9881,1,18
7,9882,1,19
7,9883,1,20
7,9884,1,21
7,9885,1,22
7,9886,1,23
7,9887,1,24
7,9888,-1,23
7,9889,1,24
7,9890,-1,23
7,9891,1,24
7,9892,-1,23
7,9893,1,24
7,9894,-1,23
7,9895,-1,22
7,9896,-1,21
7,9897,1,22
7,9898,1,23
7,9899,1,24
7,9900,-1,23
7,9901,-1,22
7,9902,1,23
7,9903,1,24
7,9904,1,25
7,9905,1,26
7,9906,1,27
7,9907,-1,26
7,9908,1,27
7,9909,1,28
7,9910,1,29
7,9911,1,30
7,9912,1,31
7,9913,-1,30
7,9914,-1,29
7,9915,1,30
7,9916,-1,29
7,9917,1,30
7,9918,1,31
7,9919,-1,30
7,9920,-1,29
7,9921,-1,28
7,9922,1,29
7,9923,1,30
7,9924,-1,29
7,9925,1,30
7,9926,-1,29
7,9927,-1,28
7,9928,-1,27
7,9929,-1,26
7,9930,-1,25
7,9931,1,26
7,9932,1,27
7,9933,-1,26
7,9934,1,27
7,9935,1,28
7,9936,-1,27
7,9937,1,28
7,9938,1,29
7,9939,1,30
7,9940,-1,29
7,9941,1,30
7,9942,1,31
7,9943,-1,30
7,9944,-1,29
7,9945,1,30
7,9946,-1,29
7,9947,1,30
7,9948,1,31
7,9949,1,32
7,9950,-1,31
7,9951,-1,30
7,9952,-1,29
7,9953,1,30
7,9954,-1,29
7,9955,1,30
7,9956,1,31
7,9957,-1,30
7,9958,1,31
7,9959,1,32
7,9960,1,33
7,9961,-1,32
7,9962,1,33
7,9963,-1,32
7,9964,-1,31
7,9965,-1,30
7,9966,1,31
7,9967,1,32
7,9968,-1,31
7,9969,1,32
7,9970,-1,31
7,9971,1,32
7,9972,1,33
7,9973,-1,32
7,9974,1,33
7,9975,1,34
7,9976,-1,33
7,9977,1,34
7,9978,-1,33
7,9979,-1,32
7,9980,1,33
7,9981,-1,32
7,9982,1,33
7,9983,-1,32
7,9984,-1,31
7,9985,-1,30
7,9986,-1,29
7,9987,1,30
7,9988,-1,29
7,9989,-1,28
7,9990,1,29
7,9991,1,30
7,9992,1,31
7,9993,1,32
7,9994,1,33
7,9995,1,34
7,9996,1,35
7,9997,-1,34
7,9998,-1,33
8,0,1,0
8,1,-1,0
8,2,1,1
8,3,1,2
8,4,-1,1
8,5,1,2
8,6,1,3
8,7,1,4
8,8,1,5
8,9,1,6
8,10,1,7
8,11,1,8
8,12,-1,7
8,13,1,8
8,14,1,9
8,15,-1,8
8,16,1,9
8,17,1,10
8,18,1,11
8,19,1,12
8,20,1,13
8,21,1,14
8,22,-1,13
8,23,-1,12
8,24,1,13
8,25,-1,12
8,26,-1,11
8,27,-1,10
8,28,1,11
8,29,-1,10
8,30,-1,9
8,31,1,10
8,32,-1,9
8,33,-1,8
8,34,-1,7
8,35,-1,6
8,36,-1,5
8,37,-1,4
8,38,-1,3
8,39,1,4
8,40,-1,3
8,41,-1,2
8,42,1,3
8,43,1,4
8,44,1,5
8,45,1,6
8,46,-1,5
8,47,-1,4
8,48,-1,3
8,49,1,4
8,50,1,5
8,51,-1,4
8,52,-1,3
8,53,1,4
8,54,1,5
8,55,1,6
8,56,1,7
8,57,1,8
8,58,-1,7
8,59,-1,6
8,60,-1,5
8,61,1,6
8,62,-1,5
8,63,1,6
8,64,1,7
8,65,-1,6
8,66,-1,5
8,67,-1,4
8,68,1,5
8,69,-1,4
8,70,1,5
8,71,-1,4
8,72,1,5
8,73,1,6
8,74,-1,5
8,75,-1,4
8,76,1,5
8,77,1,6
8,78,1,7
8,79,-1,6
8,80,1,7
8,81,1,8
8,82,1,9
8,83,-1,8
8,84,-1,7
8,85,-1,6
8,86,1,7
8,87,-1,6
8,88,1,7
8,89,1,8
8,90,1,9
8,91,1,10
8,92,-1,9
8,93,-1,8
8,94,-1,7
8,95,1,8
8,96,1,9
8,97,1,10
8,98,-1,9
8,99,1,10
8,100,-1,9
8,101,-1,8
8,102,1,9
8,103,1,10
8,104,1,11
8,105,1,12
8,106,-1,11
8,107,-1,10
8,108,-1,9
8,109,-1,8
8,110,1,9
8,111,-1,8
8,112,-1,7
8,113,-1,6
8,114,-1,5
8,115,1,6
8,116,-1,5
8,117,-1,4
8,118,-1,3
8,119,1,4
8,120,-1,3
8,121,-1,2
8,122,1,3
8,123,-1,2
8,124,1,3
8,125,-1,2
8,126,-1,1
8,127,-1,0
8,128,-1,-1
8,129,-1,-2
8,130,1,-1
8,131,-1,-2
8,132,1,-1
8,133,-1,-2
8,134,1,-1
8,135,1,0
8,136,1,1
8,137,-1,0
8,138,-1,-1
8,139,1,0
8,140,1,1
8,141,-1,0
8,142,-1,-1
8,143,1,0
8,144,-1,-1
8,145,1,0
8,146,-1,-1
8,147,1,0
8,148,-1,-1
8,149,-1,-2
8,150,1,-1
8,151,-1,-2
8,152,1,-1
8,153,-1,-2
8,154,1,-1
8,155,1,0
8,156,-1,-1
8,157,-1,-2
8,158,1,-1
8,159,1,0
8,160,1,1
8,161,1,2
8,162,1,3
8,163,1,4
8,164,-1,3
8,165,1,4
8,166,1,5
8,167,-1,4
8,168,1,5
8,169,-1,4
8,170,-1,3
8,171,1,4
8,172,1,5
8,173,-1,4
8,174,-1,3
8,175,-1,2
8,176,-1,1
8,177,1,2
8,178,1,3
8,179,1,4
8,180,-1,3
8,181,1,4
8,182,1,5
8,183,1,6
8,184,-1,5
8,185,1,6
8,186,1,7
8,187,1,8
8,188,-1,7
8,189,-1,6
8,190,1,7
8,191,1,8
8,192,-1,7
8,193,-1,6
8,194,1,7
8,195,-1,6
8,196,1,7
8,197,-1,6
8,198,-1,5
8,199,-1,4
8,200,1,5
8,201,-1,4
8,202,1,5
8,203,-1,4
8,204,1,5
8,205,-1,4
8,206,-1,3
8,207,1,4
8,208,1,5
8,209,-1,4
8,210,-1,3
8,211,1,4
8,212,1,5
8,213,-1,4
8,214,-1,3
8,215,1,4
8,216,1,5
8,217,1,6
8,218,-1,5
8,219,-1,4
8,220,1,5
8,221,1,6
8,222,-1,5
8,223,-1,4
8,224,1,5
8,225,-1,4
8,226,1,5
8,227,1,6
8,228,-1,5
8,229,-1,4
8,230,1,5
8,231,-1,4
8,232,1,5
8,233,1,6
8,234,1,7
8,235,-1,6
8,236,-1,5
8,237,-1,4
8,238,1,5
8,239,1,6
8,240,-1,5
8,241,1,6
8,242,-1,5
8,243,-1,4
8,244,-1,3
8,245,-1,2
8,246,-1,1
8,247,-1,0
8,248,-1,-1
8,249,-1,-2
8,250,1,-1
8,251,-1,-2
8,252,-1,-3
8,253,1,-2
8,254,-1,-3
8,255,1,-2
8,256,-1,-3
8,257,1,-2
8,258,-1,-3
8,259,1,-2
8,260,1,-1
8,261,-1,-2
8,262,1,-1
8,263,1,0
8,264,-1,-1
8,265,-1,-2
8,266,1,-1
8,267,1,0
8,268,1,1
8,269,1,2
8,270,-1,1
8,271,-1,0
8,272,1,1
8,273,-1,0
8,274,1,1
8,275,-1,0
8,276,1,1
8,277,-1,0
8,278,1,1
8,279,-1,0
8,280,1,1
8,281,1,2
8,282,1,3
8,283,1,4
8,284,1,5
8,285,1,6
8,286,-1,5
8,287,1,6
8,288,-1,5
8,289,1,6
8,290,1,7
8,291,1,8
8,292,1,9
8,293,-1,8
8,294,-1,7
8,295,-1,6
8,296,1,7
8,297,1,8
8,298,-1,7
8,299,-1,6
8,300,1,7
8,301,-1,6
8,302,1,7
8,303,-1,6
8,304,-1,5
8,305,-1,4
8,306,1,5
8,307,-1,4
8,308,-1,3
8,309,-1,2
8,310,-1,1
8,311,-1,0
8,312,-1,-1
8,313,-1,-2
8,314,-1,-3
8,315,-1,-4
8,316,-1,-5
8,317,-1,-6
8,318,1,-5
8,319,1,-4
8,320,-1,-5
8,321,-1,-6
8,322,-1,-7
8,323,1,-6
8,324,1,-5
8,325,1,-4
8,326,-1,-5
8,327,-1,-6
8,328,-1,-7
8,329,-1,-8
8,330,1,-7
8,331,-1,-8
8,332,1,-7
8,333,-1,-8
8,334,-1,-9
8,335,-1,-10
8,336,1,-9
8,337,1,-8
8,338,1,-7
8,339,1,-6
8,340,-1,-7
8,341,1,-6
8,342,-1,-7
8,343,1,-6
8,344,-1,-7
8,345,1,-6
8,346,1,-5
8,347,1,-4
8,348,1,-3
8,349,-1,-4
8,350,-1,-5
8,351,-1,-6
8,352,-1,-7
8,353,-1,-8
8,354,-1,-9
8,355,1,-8
8,356,-1,-9
8,357,-1,-10
8,358,1,-9
8,359,-1,-10
8,360,1,-9
8,361,1,-8
8,362,-1,-9
8,363,-1,-10
8,364,-1,-11
8,365,1,-10
8,366,-1,-11
8,367,-1,-12
8,368,-1,-13
8,369,-1,-14
8,370,1,-13
8,371,1,-12
8,372,1,-11
8,373,1,-10
8,374,-1,-11
8,375,-1,-12
8,376,1,-11
8,377,1,-10
8,378,-1,-11
8,379,1,-10
8,380,-1,-11
8,381,-1,-12
8,382,-1,-13
8,383,-1,-14
8,384,-1,-15
8,385,1,-14
8,386,1,-13
8,387,1,-12
8,388,-1,-13
8,389,1,-12
8,390,-1,-13
8,391,-1,-14
8,392,1,-13
8,393,1,-12
8,394,-1,-13
8,395,-1,-14
8,396,-1,-15
8,397,1,-14
8,398,-1,-15
8,399,1,-14
8,400,1,-13
8,401,1,-12
8,402,-1,-13
8,403,1,-12
8,404,1,-11
8,405,1,-10
8,406,-1,-11
8,407,-1,-12
8,408,1,-11
8,409,1,-10
8,410,1,-9
8,411,-1,-10
8,412,1,-9
8,413,1,-8
8,414,-1,-9
8,415,-1,-10
8,416,-1,-11
8,417,1,-10
8,418,-1,-11
8,419,1,-10
8,420,-1,-11
8,421,-1,-12
8,422,-1,-13
8,423,1,-12
8,424,-1,-13
8,425,1,-12
8,426,1,-11
8,427,1,-10
8,428,1,-9
8,429,1,-8
8,430,1,-7
8,431,1,-6
8,432,1,-5
8,433,-1,-6
8,434,-1,-7
8,435,1,-6
8,436,-1,-7
8,437,-1,-8
8,438,1,-7
8,439,-1,-8
8,440,-1,-9
8,441,-1,-10
8,442,1,-9
8,443,-1,-10
8,444,1,-9
8,445,1,-8
8,446,1,-7
8,447,-1,-8
8,448,-1,-9
8,449,-1,-10
8,450,-1,-11
8,451,-1,-12
8,452,1,-11
8,453,-1,-12
8,454,-1,-13
8,455,1,-12
8,456,-1,-13
8,457,-1,-14
8,458,1,-13
8,459,-1,-14
8,460,-1,-15
8,461,1,-14
8,462,1,-13
8,463,-1,-14
8,464,-1,-15
8,465,-1,-16
8,466,1,-15
8,467,1,-14
8,468,1,-13
8,469,1,-12
8,470,-1,-13
8,471,1,-12
8,472,1,-11
8,473,-1,-12
8,474,-1,-13
8,475,-1,-14
8,476,1,-13
8,477,-1,-14
8,478,1,-13
8,479,-1,-14
8,480,-1,-15
8,481,-1,-16
8,482,1,-15
8,483,-1,-16
8,484,1,-15
8,485,1,-14
8,486,1,-13
8,487,-1,-14
8,488,-1,-15
8,489,-1,-16
8,490,1,-15
8,491,1,-14
8,492,1,-13
8,493,-1,-14
8,494,1,-13
8,495,1,-12
8,496,1,-11
8,497,1,-10
8,498,-1,-11
8,499,-1,-12
8,500,-1,-13
8,501,-1,-14
8,502,-1,-15
8,503,1,-14
8,504,1,-13
8,505,-1,-14
8,506,1,-13
8,507,1,-12
8,508,1,-11
8,509,1,-10
8,510,-1,-11
8,511,1,-10
8,512,-1,-11
8,513,1,-10
8,514,-1,-11
8,515,1,-10
8,516,-1,-11
8,517,1,-10
8,518,-1,-11
8,519,1,-10
8,520,1,-9
8,521,1,-8
8,522,-1,-9
8,523,-1,-10
8,524,1,-9
8,525,1,-8
8,526,1,-7
8,527,1,-6
8,528,1,-5
8,529,-1,-6
8,530,1,-5
8,531,-1,-6
8,532,-1,-7
8,533,1,-6
8,534,-1,-7
8,535,1,-6
8,536,-1,-7
8,537,-1,-8
8,538,-1,-9
8,539,-1,-10
8,540,1,-9
8,541,-1,-10
8,542,-1,-11
8,543,-1,-12
8,544,-1,-13
8,545,1,-12
8,546,1,-11
8,547,-1,-12
8,548,-1,-13
8,549,1,-12
8,550,-1,-13
8,551,-1,-14
8,552,-1,-15
8,553,-1,-16
8,554,-1,-17
8,555,1,-16
8,556,-1,-17
8,557,-1,-18
8,558,-1,-19
8,559,1,-18
8,560,1,-17
8,561,1,-16
8,562,1,-15
8,563,-1,-16
8,564,-1,-17
8,565,-1,-18
8,566,1,-17
8,567,-1,-18
8,568,1,-17
8,569,-1,-18
8,570,1,-17
8,571,-1,-18
8,572,1,-17
8,573,-1,-18
8,574,-1,-19
8,575,-1,-20
8,576,-1,-21
8,577,1,-20
8,578,1,-19
8,579,-1,-20
8,580,1,-19
8,581,-1,-20
8,582,-1,-21
8,583,-1,-22
8,584,-1,-23
8,585,-1,-24
8,586,-1,-25
8,587,-1,-26
8,588,1,-25
8,589,1,-24
8,590,1,-23
8,591,-1,-24
8,592,-1,-25
8,593,1,-24
8,594,1,-23
8,595,1,-22
8,596,1,-21
8,597,1,-20
8,598,-1,-21
8,599,-1,-22
8,600,-1,-23
8,601,1,-22
8,602,-1,-23
8,603,1,-22
8,604,-1,-23
